"","id_sampl","FID","strata_id","psu_id","population","ADM3_FR","ADM3_PCODE","ADM3_REF","ADM3ALT1FR","ADM3ALT2FR","ADM2_FR","ADM2_PCODE","ADM1_FR","ADM1_PCODE","SumDist","proba","survey_buffer","POINT_X","POINT_Y","NEAR_FID","NEAR_DIST","NEAR_X","NEAR_Y","NEAR_featureNam","NEAR_pcode","Exclude","Include","Check Exclure","Visité (Oui/NON)","Jour visité","enquêtes faites","manque Enquètes?","Equipe","Responsable","Date enquête"
"251","id_17259",17258,"BF4601","KL-384",1882.54451617,"Pâ","BF460106","Pa","NA","NA","Balé","BF4601","Boucle du Mouhoun","BF46",217698.922909247,0.00864746821441456,4,-3.25018469347,11.5525917341,"2399","2.5983066471199998E-3","-3.25","11.55","Pa","BF4601060001",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"252","id_17600",17599,"BF4601","KM-382",169.293571598,"Pâ","BF460106","Pa","NA","NA","Balé","BF4601","Boucle du Mouhoun","BF46",217698.922909247,0.000777650019281786,4,-3.24333907629,11.564448691,"2399","1.5910140634200001E-2","-3.25","11.55","Pa","BF4601060001",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"253","id_45424",45423,"BF4603","GR-248",1488.82186931,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.016998102199483,4,-3.9210551784,12.6276224834,"5908","7.2018129416100002E-3","-3.9166669999999999","12.633333","Dora","BF4603090003",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"254","id_46307",46306,"BF4603","GN-243",882.05673012,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.0100705737559257,4,-3.94843764748,12.6671456728,"6050","1.63403582607E-3","-3.95","12.666667","Pa","BF4603090011",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"255","id_46937",46936,"BF4603","HL-239",28.0909786662,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.000320718909423906,4,-3.78414283462,12.6987642244,"6130","1.54524599425E-2","-3.7833329999999998","12.6833329999999","Kansara","BF4603090023",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"256","id_47076",47075,"BF4603","GE-238",157.309480531,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00179602589277707,4,-4.01004820231,12.7027165432999,"6221","1.3744134087000001E-2","-3.9963109999999999","12.703153","Tiemena","BF4603090025",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"257","id_47756",47755,"BF4603","GK-234",803.401989855,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.0091725608095429,4,-3.96897449872,12.7343350945,"6302","2.5156994507599998E-3","-3.9666670000000002","12.733333","Tenou","BF4603090029",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"258","id_47580",47579,"BF4603","GZ-235",2078.7324213,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.0237331992973828,4,-3.86629024115,12.7303827759,"6304","2.9741837886E-3","-3.8666670000000001","12.733333","Nouna","BF4603090031",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"259","id_55526",55525,"BF5403","RP-179",865.060169532,"Kalsaka","BF540303",NA,"NA","NA","Yatenga","BF5403","Nord","BF54",480120.495738996,0.00180175638659314,4,-1.97689989536,13.1730424959,"7895","8.19539030837E-3","-1.979444","13.180833","Kalsaka","BF5403030030",NA,NA,NA,"oui",2020-07-17,4,0,3,"Robin",2020-07-17
"260","id_47582",47581,"BF4603","HB-235",1629.27676264,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.0186016967465911,4,-3.85259900639,12.7303827759,"6304","1.43740135737E-2","-3.8666670000000001","12.733333","Nouna","BF4603090031",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"261","id_47762",47761,"BF4603","GW-234",196.636850664,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00224503236597419,4,-3.8868270924,12.7343350945,"6304","2.0184982506699999E-2","-3.8666670000000001","12.733333","Nouna","BF4603090031",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"262","id_47765",47764,"BF4603","GZ-234",3011.35291302,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.0343810670902811,12,-3.86629024115,12.7382874133,"6304","4.9687180145600003E-3","-3.8666670000000001","12.733333","Nouna","BF4603090031",NA,NA,NA,NA,NA,NA,-12,5,"Alberto",NA
"263","id_47768",47767,"BF4603","HC-234",758.456423989,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00865941055446373,4,-3.84575338946,12.7343350945,"6304","2.09376049082E-2","-3.8666670000000001","12.733333","Nouna","BF4603090031",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"264","id_47925",47924,"BF4603","GY-233",1342.74878025,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.0153303638705271,4,-3.87313585828,12.7422397319,"6304","1.10079971038E-2","-3.8666670000000001","12.733333","Nouna","BF4603090031",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"265","id_48484",48483,"BF4603","HH-229",359.564526928,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00410520204063331,4,-3.81152530345,12.7778106033,"6493","7.5454561811199999E-3","-3.8166669999999998","12.783333000000001","Souin","BF4603090053",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"266","id_41248",41247,"BF13","TY-272",5527.78603833,"Ouagadougou","BF130004",NA,"NA","NA","Kadiogo","BF1300","Centre","BF13",2907110.40733481,0.00190147096731623,4,-1.55931724634,12.433958856,"5265","1.31006428981E-2","-1.5625","12.446667","Kamboise","BF1300040088",NA,NA,NA,"oui",2020-08-06,4,0,8,"Robin",2020-08-02
"267","id_48508",48507,"BF5402","OS-229",109.733144718,"Samba","BF540209",NA,"NA","NA","Passoré","BF5402","Nord","BF54",298176.080925642,0.000368014578424098,4,-2.49032118462,12.7738582842999,"6503","1.35443605994E-2","-2.5","12.783333000000001","Kandargyana","BF5002030011",NA,NA,NA,"oui",2020-08-04,4,0,3,"Robin",2020-08-02
"268","id_53909",53908,"BF4903","WR-192",1431.61575472,"Kaya","BF490304",NA,"NA","NA","Sanmatenga","BF4903","Centre-Nord","BF49",438084.305604161,0.00326790011969423,4,-1.07327842556,13.0702822043,"7538","1.5901776574499999E-2","-1.088678","13.074247","Kande","BF4903040010",NA,NA,NA,"oui",2020-07-14,4,0,2,"Robin",2020-07-14
"269","id_54007",54006,"BF4903","WQ-191",2362.51861001,"Kaya","BF490304",NA,"NA","NA","Sanmatenga","BF4903","Centre-Nord","BF49",438084.305604161,0.00539284009901212,4,-1.08012404249,13.0742345227999,"7538","8.5539666093299993E-3","-1.088678","13.074247","Kande","BF4903040010",NA,NA,NA,"oui",2020-07-14,4,0,2,"Robin",2020-07-14
"270","id_48629",48628,"BF4603","HQ-228",269.673395196,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00307890153047498,4,-3.74991474837,12.7817629222,"6495","1.5723905598600001E-3","-3.75","12.783333000000001","Mourdie","BF4603090055",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"271","id_54008",NA,"BF4903","WR-191",1840.6488275,"Kaya","BF490304",NA,"NA","NA","Sanmatenga","BF4903","Centre-Nord","BF49",438084.305604161,0.00420158586818481,4,-1.07327842556,13.0781868416,"7538","1.5895573131800001E-2","-1.088678","13.074247","Kande","BF4903040010",NA,"X",NA,"oui",2020-07-14,4,0,2,"Robin",2020-07-14
"272","id_55504",55503,"BF5404","PA-179",341.57381784,"Goursi","BF540403",NA,"NA","NA","Zondoma","BF5404","Nord","BF54",170860.082456648,0.00199914346832103,4,-2.43555624707,13.1690901769999,"7854","2.5022687217899999E-3","-2.4333749999999998","13.167864","Kasseba","BF5404030016",NA,NA,NA,"oui",2020-07-25,4,0,3,"Robin",2020-07-20
"273","id_43186",43185,"BF55","YE-262",85.4397076296,"Mégué","BF550103","Megue","NA","NA","Ganzourgou","BF5501","Plateau-Central","BF55",599312.425317534,0.000142562883765227,4,-0.806299354681,12.5130052344,"5532","7.2863157138999997E-3","-0.8","12.516667","Katiyim","BF5501050026",NA,NA,NA,"oui",2020-07-25,4,0,8,"Robin",2020-07-25
"274","id_54435",54434,"BF4903","WO-188",2990.1728079,"Kaya","BF490304",NA,"NA","NA","Sanmatenga","BF4903","Centre-Nord","BF49",438084.305604161,0.00682556478204865,4,-1.0938152768,13.0979484359999,"7598","1.1281722687400001E-2","-1.084444","13.0916669999999","Kaya","BF4903040018",NA,NA,NA,"oui",2020-07-14,4,0,2,"Robin",2020-07-14
"275","id_48983",48982,"BF4603","IL-226",280.909786662,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00320718909423906,4,-3.60615678741,12.801524516,"6639","1.8432563281999999E-2","-3.6166670000000001","12.816667000000001","Kouro","BF4603090067",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,5,"Alberto",NA
"276","id_39404",39403,"BF13","TV-280",5854.01603403,"Ouagadougou","BF130004",NA,"NA","NA","Kadiogo","BF1300","Centre","BF13",2907110.40733481,0.00201368892604147,4,-1.57985409764,12.3746740718999,"5056","1.8921239067099999E-2","-1.5905560000000001","12.390278","Kilouen","BF1300040055",NA,NA,NA,"oui",2020-08-05,4,0,8,"Robin",2020-08-01
"277","id_39871",39870,"BF13","TU-278",6035.25492053,"Ouagadougou","BF130004",NA,"NA","NA","Kadiogo","BF1300","Centre","BF13",2907110.40733481,0.00207603223644438,4,NA,NA,"5056","5.37686989029E-3","-1.5905560000000001","12.390278","Kilouen","BF1300040055",NA,NA,NA,"oui",2020-08-06,4,0,8,"Robin",2020-08-01
"278","id_40101",40100,"BF13","TT-277",5527.78603833,"Ouagadougou","BF130004",NA,"NA","NA","Kadiogo","BF1300","Centre","BF13",2907110.40733481,0.00190147096731623,4,NA,NA,"5056","8.6433768514899995E-3","-1.5905560000000001","12.390278","Kilouen","BF1300040055",NA,NA,NA,"oui",2020-08-07,4,0,8,"Robin",2020-08-01
"279","id_56046",56045,"BF5404","QJ-174",104.060776214,"Tougo","BF540405",NA,"NA","NA","Zondoma","BF5404","Nord","BF54",170860.082456648,0.000609040887244119,4,-2.19595964552,13.2125656854,"8036","1.6039550408400001E-2","-2.188733","13.2268849999999","Kindiba","BF5404050017",NA,NA,NA,"oui",2020-07-24,4,0,3,"Robin",2020-07-22
"280","id_52364",52363,"BF5404","OY-203",250.619098742,"Boussou","BF540402",NA,"NA","NA","Zondoma","BF5404","Nord","BF54",170860.082456648,0.00146680895349322,4,-2.44924748144,12.9793788675999,"7210","4.0251020986700001E-3","-2.4500000000000002","12.983333","Kiri","BF5404020001",NA,NA,NA,"oui",2020-08-05,4,0,3,"Robin",2020-08-03
"281","id_42885",42884,"BF48","ZK-264",66.3377386268,"Kando","BF480305",NA,"NA","NA","Kourittenga","BF4803","Centre-Est","BF48",868756.828704596,7.63593866947973e-05,4,-0.587239604524,12.4971959591,"5423","1.8841691230800001E-2","-0.6","12.483333","Kodomende","BF4803050025",NA,NA,NA,"oui",2020-07-24,4,0,8,"Robin",2020-07-24
"282","id_46590",46589,"BF55","WA-242",626.003451509,"Ziniaré","BF550306","Ziniare","NA","NA","Oubritenga","BF5503","Plateau-Central","BF55",599312.425317534,0.00104453608012102,4,-1.18965391744,12.6710979918,"6087","1.12550038824E-2","-1.2","12.666667","Kolkolyiri","BF5503070001",NA,NA,NA,"oui",2020-07-28,4,0,8,"Robin",2020-07-28
"283","id_40859",40858,"BF55","WG-274",1001.86912106,"Nagréongo","BF550304","Nagreongo","NA","NA","Oubritenga","BF5503","Plateau-Central","BF55",599312.425317534,0.00167169756330211,4,-1.14858021451,12.4181495802,"5335","4.8635280094100002E-2","-1.1594439999999999","12.4655559999999","Kolokom","BF5503040006",NA,NA,NA,"oui",2020-07-28,4,0,8,"Robin",2020-07-28
"284","id_54143",54142,"BF4903","XF-190",35.2614717913,"Kaya","BF490304",NA,"NA","NA","Sanmatenga","BF4903","Centre-Nord","BF49",438084.305604161,8.04901507317661e-05,4,-0.977439784468,13.0860914791,"7632","1.8791759613199999E-2","-0.99012900000000004","13.099952","Komaya","BF4903040022",NA,NA,NA,"oui",2020-07-16,4,0,2,"Robin",2020-07-16
"285","id_24599",24598,"BF48","ZB-346",2117.55157031,"Komtoèga","BF480108","Komtoega","NA","NA","Boulgou","BF4801","Centre-Est","BF48",868756.828704596,0.00243745027416646,4,-0.648850159357,11.852967973,"2922","4.1077966705600003E-2","-0.67944400000000005","11.825556000000001","Komtoega","BF4801080002",NA,NA,NA,"oui",2020-07-16,4,0,8,"Robin",2020-07-17
"286","id_49329",49328,"BF4603","IK-224",500.019420259,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00570879658775284,16,-3.61300240459,12.8133814729,"6639","4.9217830119499999E-3","-3.6166670000000001","12.816667000000001","Kouro","BF4603090067",NA,NA,"AU CHOIX CT",NA,NA,NA,-16,5,"Alberto",NA
"287","id_49159",49158,"BF4603","GK-225",758.456423989,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00865941055446373,8,-3.96897449872,12.805476835,"6555","5.9430860541099997E-3","-3.9666670000000002","12.8","Dembo","BF4603090059",NA,NA,NA,NA,NA,NA,-8,5,"Alberto",NA
"288","id_49499",49498,"BF4603","HP-223",432.60107146,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00493907120513409,4,-3.75676036555,12.8252384297,"6633","1.09165905675E-2","-3.75","12.816667000000001","Sere","BF4603090061",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"289","id_50095",50094,"BF4603","ID-219",696.656270923,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00795382895372703,4,-3.66092172531,12.8568569813,"6808","1.4680618218500001E-2","-3.65","12.866667","Seriba","BF4603090083",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,5,"Alberto",NA
"290","id_44853",44852,"BF4603","GT-251",256.502136746,"Bourasso","BF460303",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00292852330065178,4,-3.90736394404,12.6039085697,"5850","1.5790009286600001E-2","-3.9166669999999999","12.616667","Bankoumani","BF4603090001",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"291","id_50730",50729,"BF4603","GV-214",500.019420259,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00570879658775284,4,-3.89367270958,12.8963801707,"6919","7.2895657063300002E-3","-3.9","12.9","Konankoina","BF4603090093",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"292","id_50849",50848,"BF4603","GV-213",511.255811726,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.00583708415152834,4,-3.89367270958,12.9042848082,"6919","7.6416088210599998E-3","-3.9","12.9","Konankoina","BF4603090093",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"293","id_57816",NA,"BF4901","UC-158",2686.50298182,"Kongoussi","BF490103",NA,"NA","NA","Bam","BF4901","Centre-Nord","BF49",212290.518069069,0.0126548420827064,4,-1.53193477752,13.3350875717,"8377","9.66518014033E-3","-1.5347219999999999","13.325832999999999","Kongoussi","BF4901030023",NA,"X",NA,"oui",2020-07-25,4,0,2,"Robin",2020-07-24
"294","id_56531",56530,"BF5404","PD-170",313.878643421,"Goursi","BF540403",NA,"NA","NA","Zondoma","BF5404","Nord","BF54",170860.082456648,0.00183705075467607,4,-2.41501939543,13.2441842365,"8094","1.37199503083E-3","-2.4136790000000001","13.244477","Kontigue","BF5404030033",NA,NA,NA,"oui",2020-07-25,4,0,3,"Robin",2020-07-20
"295","id_49769",49768,"BF4902","ABC-222",73.3958769927,"Dargo","BF490204",NA,"NA","NA","Namentenga","BF4902","Centre-Nord","BF49",250865.399130486,0.000292570746093699,4,-0.286032448289,12.8291907487,"6792","2.0983611763399999E-2","-0.283333","12.85","Korossaboloro","BF4902040020",NA,NA,NA,"oui",2020-08-03,4,0,2,"Robin",2020-07-31
"296","id_49930",49929,"BF4902","ABF-221",29.3583507971,"Dargo","BF490204",NA,"NA","NA","Namentenga","BF4902","Centre-Nord","BF49",250865.399130486,0.000117028298437559,4,-0.265495596594,12.8410477063999,"6792","1.9957868653600001E-2","-0.283333","12.85","Korossaboloro","BF4902040020",NA,NA,NA,"oui",2020-08-03,4,0,2,"Robin",2020-07-31
"297","id_57241",57240,"BF4902","ZC-164",128.701455116,"Tougouri","BF490206",NA,"NA","NA","Namentenga","BF4902","Centre-Nord","BF49",250865.399130486,0.000513029917884597,4,-0.642004542226,13.2876597452999,"8244","8.6798810517399998E-3","-0.64825200000000005","13.281634","Kossonkore","BF4902060051",NA,NA,NA,"oui",2020-08-06,4,0,2,"Robin",2020-08-02
"298","id_58138",58137,"BF5403","SA-154",1164.73030799,"Kossouka","BF540304",NA,"NA","NA","Yatenga","BF5403","Nord","BF54",480120.495738996,0.00242591249139918,4,-1.90159810622,13.3667061233,"8490","3.6166962881499999E-3","-1.9043540000000001","13.364364","Kossouka","BF5403040006",NA,NA,NA,"oui",2020-07-16,4,0,3,"Robin",2020-07-16
"299","id_35554",35553,"BF13","UQ-296",247.081405352,"Koubri","BF130003",NA,"NA","NA","Kadiogo","BF1300","Centre","BF13",2907110.40733481,8.49920954940684e-05,4,-1.43609613668,12.2442475467,"4443","7.1461076479999996E-3","-1.4291670000000001","12.2425","Kouba","BF1300030053",NA,NA,NA,"oui",2020-08-09,4,0,8,"Robin",2020-08-04
"300","id_37568",37567,"BF48","AAU-288",113.176203952,"Andemtenga","BF480301",NA,"NA","NA","Kourittenga","BF4803","Centre-Est","BF48",868756.828704596,0.000130273743137947,4,-0.340797385541,12.3074846497999,"4708","1.05705739713E-2","-0.33333299999999999","12.3","Kougouri","BF4803010011",NA,NA,NA,"oui",2020-07-19,4,0,8,"Robin",2020-07-19
"301","id_53202",53201,"BF5402","SV-198",490.868257763,"Boken","BF540204",NA,"NA","NA","Passoré","BF5402","Nord","BF54",298176.080925642,0.00164623619788406,4,-1.75784014486,13.0228543764,"7353","4.1340235689600003E-3","-1.7577670000000001","13.0187209999999","Kouloueogo","BF5402040042",NA,NA,NA,"oui",2020-08-08,4,0,3,"Robin",2020-08-06
"302","id_50991",50990,"BF4603","GU-212",44.945565866,"Nouna","BF460309",NA,"NA","NA","Kossi","BF4603","Boucle du Mouhoun","BF46",87587.5348811164,0.000513150255079163,4,-3.90051832671,12.908237127,"6919","8.2534189570199999E-3","-3.9","12.9","Konankoina","BF4603090093",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"303","id_41346",41345,"BF4604","JH-271",2917.85671712,"Dédougou","BF460402","Dedougou","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.0106155744822797,4,-3.45555320951,12.4458158127999,"5341","2.3628126133399999E-2","-3.4666670000000002","12.4666669999999","Dedougou","BF4604020029",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"304","id_41777",41776,"BF4604","JJ-269",793.406477644,"Dédougou","BF460402","Dedougou","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.0028865247250613,4,-3.4418619752,12.4616250877,"5341","2.53122526594E-2","-3.4666670000000002","12.4666669999999","Dedougou","BF4604020029",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"305","id_41977",41976,"BF4604","JJ-268",2406.31833022,"Dédougou","BF460402","Dedougou","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.0087545256463924,4,-3.4418619752,12.4695297255999,"5341","2.4969670668300002E-2","-3.4666670000000002","12.4666669999999","Dedougou","BF4604020029",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"306","id_42343",42342,"BF4604","JE-266",1826.92281036,"Dédougou","BF460402","Dedougou","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.00664660298532225,4,-3.47609006056,12.4813866833,"5341","1.74775040599E-2","-3.4666670000000002","12.4666669999999","Dedougou","BF4604020029",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"307","id_42345",42344,"BF4604","JG-266",1539.83494016,"Dédougou","BF460402","Dedougou","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.00560213680191239,4,-3.46239882644,12.4813866833,"5341","1.53260035034E-2","-3.4666670000000002","12.4666669999999","Dedougou","BF4604020029",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"308","id_42347",42346,"BF4604","JI-266",1983.51619411,"Dédougou","BF460402","Dedougou","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.00721631181265326,4,-3.44870759233,12.4813866833,"5341","2.3220882879199999E-2","-3.4666670000000002","12.4666669999999","Dedougou","BF4604020029",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"309","id_33440",33439,"BF4604","MM-303",34.4051740808,"Tchériba","BF460407","Tcheriba","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.000125170878298309,4,-2.88736698215,12.1889150823999,"4231","1.6806800378399999E-2","-2.9","12.1999999999999","Bageou","BF4604070011",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"310","id_36164",36163,"BF4604","LK-293",839.486247572,"Tchériba","BF460407","Tcheriba","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.0030541694304805,4,-3.07904426343,12.2679614613,"4541","4.4798316133000003E-3","-3.0833330000000001","12.266667","Tcheriba","BF4604070015",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"311","id_27799",27798,"BF4604","JW-328",767.084068286,"Safané","BF460406","Safane","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.00279076008540185,4,-3.35286895149,11.991299136,"3299","8.4670069189000004E-3","-3.35","11.983333","Tounou","BF4601070010",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"312","id_25706",25705,"BF4604","KN-340",599.284428348,"Safané","BF460406","Safane","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.0021802813167186,4,-3.23649345916,11.9003958003,"3095","3.18514677424E-3","-3.233333","11.9","Doumakele","BF4604060001",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"313","id_26039",26038,"BF4604","LC-338",503.398919812,"Safané","BF460406","Safane","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.00183143630604246,4,-3.13380920108,11.9122527571999,"3140","4.4398544268300002E-3","-3.1333329999999999","11.916667","Biforo","BF4604060003",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
"314","id_28370",28369,"BF4604","KC-325",607.274887393,"Safané","BF460406","Safane","NA","NA","Mouhoun","BF4604","Boucle du Mouhoun","BF46",274865.644058237,0.00220935173427616,4,-3.3117952483,12.0150130488,"3394","5.1448536552999996E-3","-3.3166669999999998","12.016667","Tiensere","BF4604060012",NA,NA,NA,NA,NA,NA,-4,5,"Alberto",NA
