list_name,name,label,info_base,info_admin1,info_admin2,info_admin3
oui_non,oui,Oui,,,,
oui_non,non,Non,,,,
oui_non_na,oui,Oui,,,,
oui_non_na,non,Non,,,,
oui_non_na,non_applicable,Non pertinent / non applicable (le ménage ne pratique pas l'agriculture),,,,
modalite,direct,Face à face,,,,
modalite,telephone,Telephone,,,,
situation_matrimoniale,marie_monogame,Marié - Monogame,,,,
situation_matrimoniale,marie_polygame,Marié - Polygame,,,,
situation_matrimoniale,marie_veuf,Veuf/veuve,,,,
situation_matrimoniale,encouple,"Concubinage (en couple, pas marie)",,,,
situation_matrimoniale,celibataire,Celibataire,,,,
situation_matrimoniale,divorce,Divorcé/e,,,,
chef_profession,agriculteur,Agriculteur,,,,
chef_profession,eleveur,Eleveur,,,,
chef_profession,pecheur_chasseur,Pêcheur / chasseur,,,,
chef_profession,fonctionnaire,Fonctionnaire (sauf professeur),,,,
chef_profession,professeur,Professeur / maître d'école,,,,
chef_profession,etudiant,Etudiant/Elève,,,,
chef_profession,chef,Chef communautaire,,,,
chef_profession,prive,Travailleur du secteur privé,,,,
chef_profession,commercant,Commerçant,,,,
chef_profession,transporteur,Transporteur,,,,
localite_list,ounougou,Ounougou#BF5205010044,,est,tapoa,botou
localite_list,padyanga,Padyanga#BF5205010014,,est,tapoa,botou
localite_list,panmpane,Panmpane#BF5205010001,,est,tapoa,botou
localite_list,partiaga,Partiaga#BF5205010074,,est,tapoa,botou
localite_list,pempindyoa,Pempindyoa#BF5205010048,,est,tapoa,botou
localite_list,pendiaga,Pendiaga#BF5205010053,,est,tapoa,botou
localite_list,penyon_fouanou,Penyon Fouanou#BF5205010010,,est,tapoa,botou
localite_list,penyon,Penyon#BF5205010022,,est,tapoa,botou
localite_list,pori,Pori#BF5205010060,,est,tapoa,botou
localite_list,poupyena,Poupyena#BF5205010045,,est,tapoa,botou
localite_list,sanpiti,Sanpiti#BF5205010017,,est,tapoa,botou
localite_list,saradabeyngo,Saradabeyngo#BF5205010049,,est,tapoa,botou
localite_list,seneguele,Seneguele#BF5205010085,,est,tapoa,botou
localite_list,sorhobou,Sorhobou#BF5205010072,,est,tapoa,botou
localite_list,tambouadyoaga,Tambouadyoaga#BF5205010038,,est,tapoa,botou
localite_list,tantyana,Tantyana#BF5205010083,,est,tapoa,botou
localite_list,tongogoden,Tongogoden#BF5205010079,,est,tapoa,botou
localite_list,tourbou,Tourbou#BF5205010011,,est,tapoa,botou
localite_list,twabangou,Twabangou#BF5205010063,,est,tapoa,botou
localite_list,twolonli,Twolonli#BF5205010043,,est,tapoa,botou
localite_list,tyanbouli,Tyanbouli#BF5205010030,,est,tapoa,botou
localite_list,tyandanti,Tyandanti#BF5205010008,,est,tapoa,botou
localite_list,tyantyardi,Tyantyardi#BF5205010015,,est,tapoa,botou
localite_list,tyantyarhabouli,Tyantyarhabouli#BF5205010080,,est,tapoa,botou
localite_list,tyogongwande,Tyogongwande#BF5205010037,,est,tapoa,botou
localite_list,tyongol,Tyongol#BF5205010046,,est,tapoa,botou
localite_list,yendibore,Yendibore#BF5205010084,,est,tapoa,botou
localite_list,yendipare,Yendipare#BF5205010094,,est,tapoa,botou
localite_list,yogadyoaga,Yogadyoaga#BF5205010095,,est,tapoa,botou
localite_list,antyaga,Antyaga#BF5205020044,,est,tapoa,diapaga
localite_list,bagahanba,Bagahanba#BF5205020030,,est,tapoa,diapaga
localite_list,bagari,Bagari#BF5205020024,,est,tapoa,diapaga
localite_list,banwomo,Banwomo#BF5205020045,,est,tapoa,diapaga
localite_list,baripoa,Baripoa#BF5205020039,,est,tapoa,diapaga
localite_list,bonkonkoaga,Bonkonkoaga#BF5205020038,,est,tapoa,diapaga
localite_list,bounga,Bounga#BF5205020041,,est,tapoa,diapaga
localite_list,bwandouri,Bwandouri#BF5205020019,,est,tapoa,diapaga
localite_list,byati,Byati#BF5205020021,,est,tapoa,diapaga
localite_list,dabendyari,Dabendyari#BF5205020042,,est,tapoa,diapaga
localite_list,diapaga,Diapaga#BF5205020012,,est,tapoa,diapaga
localite_list,douroukouenli,Douroukouenli#BF5205020006,,est,tapoa,diapaga
localite_list,dyamangadyoaga,Dyamangadyoaga#BF5205020003,,est,tapoa,diapaga
localite_list,fouambara,Fouambara#BF5205020007,,est,tapoa,diapaga
localite_list,fouanbouandi,Fouanbouandi#BF5205020020,,est,tapoa,diapaga
localite_list,fouankalakouanrhanga,Fouankalakouanrhanga#BF5205020026,,est,tapoa,diapaga
localite_list,gounda,Gounda#BF5205020013,,est,tapoa,diapaga
localite_list,gwaroumbou,Gwaroumbou#BF5205020051,,est,tapoa,diapaga
localite_list,kaabougou,Kaabougou#BF5205020001,,est,tapoa,diapaga
localite_list,kalmama,Kalmama#BF5205020022,,est,tapoa,diapaga
localite_list,kanda,Kanda#BF5205020043,,est,tapoa,diapaga
localite_list,kankandyaga,Kankandyaga#BF5205020005,,est,tapoa,diapaga
localite_list,kolouaga,Kolouaga#BF5205020050,,est,tapoa,diapaga
localite_list,komombouli,Komombouli#BF5205020035,,est,tapoa,diapaga
localite_list,konponga,Konponga#BF5205020018,,est,tapoa,diapaga
localite_list,koukombou_fouanou,Koukombou Fouanou#BF5205020034,,est,tapoa,diapaga
localite_list,koutyagou,Koutyagou#BF5205020025,,est,tapoa,diapaga
localite_list,kwanrhandyoga,Kwanrhandyoga#BF5205020036,,est,tapoa,diapaga
localite_list,kwanrhanga,Kwanrhanga#BF5205020028,,est,tapoa,diapaga
localite_list,mamangou,Mamangou#BF5205020040,,est,tapoa,diapaga
localite_list,mangou,Mangou#BF5205020011,,est,tapoa,diapaga
localite_list,mangwadoubenadyoari,Mangwadoubenadyoari#BF5205020015,,est,tapoa,diapaga
localite_list,maomalidyoaga,Maomalidyoaga#BF5205020004,,est,tapoa,diapaga
localite_list,nakari_fouanou,Nakari Fouanou#BF5205020002,,est,tapoa,diapaga
localite_list,nayabo,Nayabo#BF5205020014,,est,tapoa,diapaga
localite_list,nayabodyoaga,Nayabodyoaga#BF5205020016,,est,tapoa,diapaga
localite_list,nayouari,Nayouari#BF5205020029,,est,tapoa,diapaga
localite_list,ouboulo_fouanou,Ouboulo Fouanou#BF5205020037,,est,tapoa,diapaga
localite_list,oussan_fouanou,Oussan Fouanou#BF5205020027,,est,tapoa,diapaga
localite_list,papala,Papala#BF5205020009,,est,tapoa,diapaga
localite_list,sangwangomo,Sangwangomo#BF5205020033,,est,tapoa,diapaga
localite_list,saydyoari,Saydyoari#BF5205020008,,est,tapoa,diapaga
localite_list,tanoa,Tanoa#BF5205020046,,est,tapoa,diapaga
localite_list,tapoa,Tapoa#BF5205020023,,est,tapoa,diapaga
localite_list,tapoadyerma,Tapoadyerma#BF5205020049,,est,tapoa,diapaga
localite_list,tontonibouri,Tontonibouri#BF5205020010,,est,tapoa,diapaga
localite_list,touaga,Touaga#BF5205020032,,est,tapoa,diapaga
localite_list,toubouandi,Toubouandi#BF5205020048,,est,tapoa,diapaga
localite_list,tyaga,Tyaga#BF5205020031,,est,tapoa,diapaga
localite_list,alondi,Alondi#BF5205030084,,est,tapoa,kantchari
localite_list,badedsi,Badedsi#BF5205030062,,est,tapoa,kantchari
localite_list,bamguil,Bamguil#BF5205030051,,est,tapoa,kantchari
localite_list,bantouani,Bantouani#BF5205030069,,est,tapoa,kantchari
localite_list,bardyiwari,Bardyiwari#BF5205030091,,est,tapoa,kantchari
localite_list,bari,Bari#BF5205030010,,est,tapoa,kantchari
localite_list,bartyaga,Bartyaga#BF5205030042,,est,tapoa,kantchari
localite_list,batagne,Batagne#BF5205030063,,est,tapoa,kantchari
localite_list,belel,Belel#BF5205030041,,est,tapoa,kantchari
localite_list,birmanga,Birmanga#BF5205030053,,est,tapoa,kantchari
localite_list,bonkongou,Bonkongou#BF5205030019,,est,tapoa,kantchari
localite_list,bormangou,Bormangou#BF5205030032,,est,tapoa,kantchari
localite_list,bouandyaga,Bouandyaga#BF5205030006,,est,tapoa,kantchari
localite_list,boudieri,Boudieri#BF5205030014,,est,tapoa,kantchari
localite_list,boundyani,Boundyani#BF5205030002,,est,tapoa,kantchari
localite_list,boupengou,Boupengou#BF5205030068,,est,tapoa,kantchari
localite_list,bourmantougou,Bourmantougou#BF5205030064,,est,tapoa,kantchari
localite_list,bwenbwangou,Bwenbwangou#BF5205030025,,est,tapoa,kantchari
localite_list,comondi,Comondi#BF5205030046,,est,tapoa,kantchari
localite_list,danbogadye,Danbogadye#BF5205030090,,est,tapoa,kantchari
localite_list,danbouti,Danbouti#BF5205030089,,est,tapoa,kantchari
localite_list,dentougou,Dentougou#BF5205030029,,est,tapoa,kantchari
localite_list,diankondi,Diankondi#BF5205030020,,est,tapoa,kantchari
localite_list,dyatondi,Dyatondi#BF5205030015,,est,tapoa,kantchari
localite_list,dyema,Dyema#BF5205030078,,est,tapoa,kantchari
localite_list,dyogori,Dyogori#BF5205030065,,est,tapoa,kantchari
localite_list,gangankoudyaga,Gangankoudyaga#BF5205030081,,est,tapoa,kantchari
localite_list,gondyori,Gondyori#BF5205030052,,est,tapoa,kantchari
localite_list,guerbagoum,Guerbagoum#BF5205030035,,est,tapoa,kantchari
localite_list,kambarideni,Kambarideni#BF5205030048,,est,tapoa,kantchari
localite_list,kampyagui,Kampyagui#BF5205030079,,est,tapoa,kantchari
localite_list,kandore,Kandore#BF5205030059,,est,tapoa,kantchari
localite_list,kangana,Kangana#BF5205030093,,est,tapoa,kantchari
localite_list,kankangou,Kankangou#BF5205030050,,est,tapoa,kantchari
localite_list,kankouagouna,Kankouagouna#BF5205030083,,est,tapoa,kantchari
localite_list,kantari,Kantari#BF5205030067,,est,tapoa,kantchari
localite_list,kantchari,Kantchari#BF5205030058,,est,tapoa,kantchari
localite_list,kerta,Kerta#BF5205030088,,est,tapoa,kantchari
localite_list,kirta,Kirta#BF5205030045,,est,tapoa,kantchari
localite_list,kobanbou,Kobanbou#BF5205030001,,est,tapoa,kantchari
localite_list,kodagou,Kodagou#BF5205030038,,est,tapoa,kantchari
localite_list,kotyanboubagou,Kotyanboubagou#BF5205030017,,est,tapoa,kantchari
localite_list,koudyantyagou,Koudyantyagou#BF5205030005,,est,tapoa,kantchari
localite_list,kowari,Kowari#BF5205030087,,est,tapoa,kantchari
localite_list,koyati,Koyati#BF5205030036,,est,tapoa,kantchari
localite_list,kwotougou,Kwotougou#BF5205030013,,est,tapoa,kantchari
localite_list,mambouri,Mambouri#BF5205030018,,est,tapoa,kantchari
localite_list,mangou,Mangou#BF5205030086,,est,tapoa,kantchari
localite_list,mantchagou,Mantchagou#BF5205030027,,est,tapoa,kantchari
localite_list,mantougou,Mantougou#BF5205030056,,est,tapoa,kantchari
localite_list,mogadangou,Mogadangou#BF5205030047,,est,tapoa,kantchari
localite_list,monpabi,Monpabi#BF5205030030,,est,tapoa,kantchari
localite_list,moumougou,Moumougou#BF5205030024,,est,tapoa,kantchari
localite_list,nabouanou,Nabouanou#BF5205030009,,est,tapoa,kantchari
localite_list,nabougou,Nabougou#BF5205030040,,est,tapoa,kantchari
localite_list,nalougou,Nalougou#BF5205030033,,est,tapoa,kantchari
localite_list,nalyembouti,Nalyembouti#BF5205030007,,est,tapoa,kantchari
localite_list,namagare,Namagare#BF5205030037,,est,tapoa,kantchari
localite_list,namobonga,Namobonga#BF5205030054,,est,tapoa,kantchari
localite_list,nandou,Nandou#BF5205030057,,est,tapoa,kantchari
localite_list,natergou,Natergou#BF5205030066,,est,tapoa,kantchari
localite_list,natougou,Natougou#BF5205030082,,est,tapoa,kantchari
localite_list,natoumpe,Natoumpe#BF5205030004,,est,tapoa,kantchari
localite_list,nindapourgou,Nindapourgou#BF5205030076,,est,tapoa,kantchari
localite_list,panpabanga,Panpabanga#BF5205030075,,est,tapoa,kantchari
localite_list,pimpigou,Pimpigou#BF5205030044,,est,tapoa,kantchari
localite_list,potyertougou,Potyertougou#BF5205030023,,est,tapoa,kantchari
localite_list,sakoani,Sakoani#BF5205030039,,est,tapoa,kantchari
localite_list,sambalgou,Sambalgou#BF5205030070,,est,tapoa,kantchari
localite_list,samperi,Samperi#BF5205030049,,est,tapoa,kantchari
localite_list,sangoudyergoure,Sangoudyergoure#BF5205030055,,est,tapoa,kantchari
localite_list,sembou,Sembou#BF5205030022,,est,tapoa,kantchari
localite_list,syengou,Syengou#BF5205030011,,est,tapoa,kantchari
localite_list,takoutou,Takoutou#BF5205030060,,est,tapoa,kantchari
localite_list,talbonan,Talbonan#BF5205030016,,est,tapoa,kantchari
localite_list,tambiga,Tambiga#BF5205030061,,est,tapoa,kantchari
localite_list,tambiperga,Tambiperga#BF5205030073,,est,tapoa,kantchari
localite_list,tangoungfouanou,Tangoungfouanou#BF5205030092,,est,tapoa,kantchari
localite_list,tantili,Tantili#BF5205030077,,est,tapoa,kantchari
localite_list,tchapani,Tchapani#BF5205030034,,est,tapoa,kantchari
localite_list,titouti,Titouti#BF5205030085,,est,tapoa,kantchari
localite_list,toubouandi,Toubouandi#BF5205030021,,est,tapoa,kantchari
localite_list,toubouri,Toubouri#BF5205030043,,est,tapoa,kantchari
localite_list,toulonga,Toulonga#BF5205030012,,est,tapoa,kantchari
localite_list,toumouali,Toumouali#BF5205030008,,est,tapoa,kantchari
localite_list,tountou,Tountou#BF5205030031,,est,tapoa,kantchari
localite_list,tyena,Tyena#BF5205030028,,est,tapoa,kantchari
localite_list,tyeonagol,Tyeonagol#BF5205030080,,est,tapoa,kantchari
localite_list,tyetyegou,Tyetyegou#BF5205030074,,est,tapoa,kantchari
localite_list,yaogo,Yaogo#BF5205030071,,est,tapoa,kantchari
localite_list,yerimbandi,Yerimbandi#BF5205030026,,est,tapoa,kantchari
localite_list,yerimbou,Yerimbou#BF5205030003,,est,tapoa,kantchari
localite_list,arly,Arly#BF5205040002,,est,tapoa,logobou
localite_list,diaboandi,Diaboandi#BF5205040003,,est,tapoa,logobou
localite_list,kompongou,Kompongou#BF5205040005,,est,tapoa,logobou
localite_list,logobou,Logobou#BF5205040006,,est,tapoa,logobou
localite_list,nagare,Nagare#BF5205040004,,est,tapoa,logobou
localite_list,nampondi,Nampondi#BF5205040007,,est,tapoa,logobou
localite_list,pendjo,Pendjo#BF5205040001,,est,tapoa,logobou
localite_list,namounou,Namounou#BF5205050001,,est,tapoa,namounou
localite_list,bouabou,Bouabou#BF5205060004,,est,tapoa,partiaga
localite_list,boungou,Boungou#BF5205060003,,est,tapoa,partiaga
localite_list,dandyiwaga,Dandyiwaga#BF5205060008,,est,tapoa,partiaga
localite_list,dangou,Dangou#BF5205060011,,est,tapoa,partiaga
localite_list,dyadyoana,Dyadyoana#BF5205060006,,est,tapoa,partiaga
localite_list,kodiene,Kodiene#BF5205060005,,est,tapoa,partiaga
localite_list,loubalganga,Loubalganga#BF5205060010,,est,tapoa,partiaga
localite_list,nadiabondi,Nadiabondi#BF5205060002,,est,tapoa,partiaga
localite_list,nyakanmbou,Nyakanmbou#BF5205060007,,est,tapoa,partiaga
localite_list,pabanbou,Pabanbou#BF5205060014,,est,tapoa,partiaga
localite_list,pabouga,Pabouga#BF5205060012,,est,tapoa,partiaga
localite_list,partiaga,Partiaga#BF5205060001,,est,tapoa,partiaga
localite_list,penbiti,Penbiti#BF5205060015,,est,tapoa,partiaga
localite_list,tapoa,Tapoa#BF5205060016,,est,tapoa,partiaga
localite_list,tawori,Tawori#BF5205060009,,est,tapoa,partiaga
localite_list,doubodo,Doubodo#BF5205070001,,est,tapoa,tambaga
localite_list,moribonga,Moribonga#BF5205070002,,est,tapoa,tambaga
localite_list,tambaga,Tambaga#BF5205070004,,est,tapoa,tambaga
localite_list,yobiri,Yobiri#BF5205070003,,est,tapoa,tambaga
localite_list,kodjar,Kodjar#BF5205080001,,est,tapoa,tansarga
localite_list,tansarga,Tansarga#BF5205080002,,est,tapoa,tansarga
localite_list,badala,Badala#BF5301010016,,hauts_bassins,houet,bama
localite_list,bama,Bama#BF5301010015,,hauts_bassins,houet,bama
localite_list,banankeledara,Banankeledara#BF5301010004,,hauts_bassins,houet,bama
localite_list,banaorodougou,Banaorodougou#BF5301010010,,hauts_bassins,houet,bama
localite_list,bango,Bango#BF5301010021,,hauts_bassins,houet,bama
localite_list,baoule,Baoule#BF5301010031,,hauts_bassins,houet,bama
localite_list,bingbele,Bingbele#BF5301010023,,hauts_bassins,houet,bama
localite_list,desso,Desso#BF5301010012,,hauts_bassins,houet,bama
localite_list,diaradougou,Diaradougou#BF5301010002,,hauts_bassins,houet,bama
localite_list,foumagasso,Foumagasso#BF5301010024,,hauts_bassins,houet,bama
localite_list,houet,Houet#BF5301010008,,hauts_bassins,houet,bama
localite_list,kanso,Kanso#BF5301010011,,hauts_bassins,houet,bama
localite_list,kodiala,Kodiala#BF5301010018,,hauts_bassins,houet,bama
localite_list,kou,Kou#BF5301010032,,hauts_bassins,houet,bama
localite_list,laranfiara,Laranfiara#BF5301010014,,hauts_bassins,houet,bama
localite_list,leyessa,Leyessa#BF5301010037,,hauts_bassins,houet,bama
localite_list,lokori,Lokori#BF5301010030,,hauts_bassins,houet,bama
localite_list,monkoma,Monkoma#BF5301010029,,hauts_bassins,houet,bama
localite_list,natena,Natena#BF5301010019,,hauts_bassins,houet,bama
localite_list,niame,Niame#BF5301010013,,hauts_bassins,houet,bama
localite_list,nieguema,Nieguema#BF5301010033,,hauts_bassins,houet,bama
localite_list,pano_oulema,Pano Oulema#BF5301010020,,hauts_bassins,houet,bama
localite_list,pesso,Pesso#BF5301010005,,hauts_bassins,houet,bama
localite_list,samandeni,Samandeni#BF5301010027,,hauts_bassins,houet,bama
localite_list,sandimisso,Sandimisso#BF5301010003,,hauts_bassins,houet,bama
localite_list,sangouelema,Sangouelema#BF5301010017,,hauts_bassins,houet,bama
localite_list,saouleni,Saouleni#BF5301010001,,hauts_bassins,houet,bama
localite_list,seguere,Seguere#BF5301010034,,hauts_bassins,houet,bama
localite_list,soungaroundaga,Soungaroundaga#BF5301010006,,hauts_bassins,houet,bama
localite_list,sourkoudougou,Sourkoudougou#BF5301010007,,hauts_bassins,houet,bama
localite_list,soyo,Soyo#BF5301010022,,hauts_bassins,houet,bama
localite_list,tonvo,Tonvo#BF5301010035,,hauts_bassins,houet,bama
localite_list,toukoro,Toukoro#BF5301010025,,hauts_bassins,houet,bama
localite_list,toungbagama,Toungbagama#BF5301010026,,hauts_bassins,houet,bama
localite_list,we,We#BF5301010009,,hauts_bassins,houet,bama
localite_list,wolo,Wolo#BF5301010036,,hauts_bassins,houet,bama
localite_list,yakouba,Yakouba#BF5301010028,,hauts_bassins,houet,bama
localite_list,bana,Bana#BF5301020046,,hauts_bassins,houet,bobo_dioulasso
localite_list,bari,Bari#BF5301020008,,hauts_bassins,houet,bobo_dioulasso
localite_list,bindowe,Bindowe#BF5301020025,,hauts_bassins,houet,bobo_dioulasso
localite_list,bobo_dioulasso,Bobo-Dioulasso#BF5301020034,,hauts_bassins,houet,bobo_dioulasso
localite_list,bonadougou,Bonadougou#BF5301020028,,hauts_bassins,houet,bobo_dioulasso
localite_list,dafinso,Dafinso#BF5301020052,,hauts_bassins,houet,bobo_dioulasso
localite_list,dama,Dama#BF5301020026,,hauts_bassins,houet,bobo_dioulasso
localite_list,darsalami,Darsalami#BF5301020002,,hauts_bassins,houet,bobo_dioulasso
localite_list,dinderesso,Dinderesso#BF5301020045,,hauts_bassins,houet,bobo_dioulasso
localite_list,dinngasso,Dinngasso#BF5301020004,,hauts_bassins,houet,bobo_dioulasso
localite_list,dodougou,Dodougou#BF5301020001,,hauts_bassins,houet,bobo_dioulasso
localite_list,dofiguisso,Dofiguisso#BF5301020061,,hauts_bassins,houet,bobo_dioulasso
localite_list,dogona,Dogona#BF5301020041,,hauts_bassins,houet,bobo_dioulasso
localite_list,fandamasso,Fandamasso#BF5301020062,,hauts_bassins,houet,bobo_dioulasso
localite_list,farakoba,Farakoba#BF5301020014,,hauts_bassins,houet,bobo_dioulasso
localite_list,finima,Finima#BF5301020009,,hauts_bassins,houet,bobo_dioulasso
localite_list,foret_classee_de_kou,Foret Classee de Kou#BF5301020037,,hauts_bassins,houet,bobo_dioulasso
localite_list,foret_classee_de_koulima,Foret Classee de Koulima#BF5301020012,,hauts_bassins,houet,bobo_dioulasso
localite_list,foret_classee_de_poa,Foret Classee de Poa#BF5301020027,,hauts_bassins,houet,bobo_dioulasso
localite_list,kankota,Kankota#BF5301020011,,hauts_bassins,houet,bobo_dioulasso
localite_list,kekelesso,Kekelesso#BF5301020056,,hauts_bassins,houet,bobo_dioulasso
localite_list,kiene,Kiene#BF5301020013,,hauts_bassins,houet,bobo_dioulasso
localite_list,kimidougou,Kimidougou#BF5301020055,,hauts_bassins,houet,bobo_dioulasso
localite_list,kodima,Kodima#BF5301020057,,hauts_bassins,houet,bobo_dioulasso
localite_list,kohorasso,Kohorasso#BF5301020060,,hauts_bassins,houet,bobo_dioulasso
localite_list,kokoroue,Kokoroue#BF5301020031,,hauts_bassins,houet,bobo_dioulasso
localite_list,kona,Kona#BF5301020049,,hauts_bassins,houet,bobo_dioulasso
localite_list,koro,Koro#BF5301020019,,hauts_bassins,houet,bobo_dioulasso
localite_list,kotedougou,Kotedougou#BF5301020039,,hauts_bassins,houet,bobo_dioulasso
localite_list,koua,Koua#BF5301020030,,hauts_bassins,houet,bobo_dioulasso
localite_list,kouakouale,Kouakouale#BF5301020005,,hauts_bassins,houet,bobo_dioulasso
localite_list,kouentou,Kouentou#BF5301020059,,hauts_bassins,houet,bobo_dioulasso
localite_list,koukana,Koukana#BF5301020040,,hauts_bassins,houet,bobo_dioulasso
localite_list,koulima,Koulima#BF5301020024,,hauts_bassins,houet,bobo_dioulasso
localite_list,koumi,Koumi#BF5301020018,,hauts_bassins,houet,bobo_dioulasso
localite_list,leguema,Leguema#BF5301020047,,hauts_bassins,houet,bobo_dioulasso
localite_list,loroferesso,Loroferesso#BF5301020015,,hauts_bassins,houet,bobo_dioulasso
localite_list,maranjo,Maranjo#BF5301020007,,hauts_bassins,houet,bobo_dioulasso
localite_list,matourkou,Matourkou#BF5301020006,,hauts_bassins,houet,bobo_dioulasso
localite_list,moami,Moami#BF5301020016,,hauts_bassins,houet,bobo_dioulasso
localite_list,moussobadougou,Moussobadougou#BF5301020050,,hauts_bassins,houet,bobo_dioulasso
localite_list,nasso,Nasso#BF5301020043,,hauts_bassins,houet,bobo_dioulasso
localite_list,niamadougou,Niamadougou#BF5301020032,,hauts_bassins,houet,bobo_dioulasso
localite_list,noumousso,Noumousso#BF5301020058,,hauts_bassins,houet,bobo_dioulasso
localite_list,ourouyama,Ourouyama#BF5301020033,,hauts_bassins,houet,bobo_dioulasso
localite_list,pala,Pala#BF5301020022,,hauts_bassins,houet,bobo_dioulasso
localite_list,sakabi,Sakabi#BF5301020044,,hauts_bassins,houet,bobo_dioulasso
localite_list,samogan,Samogan#BF5301020017,,hauts_bassins,houet,bobo_dioulasso
localite_list,santidougou,Santidougou#BF5301020053,,hauts_bassins,houet,bobo_dioulasso
localite_list,sinogosso,Sinogosso#BF5301020020,,hauts_bassins,houet,bobo_dioulasso
localite_list,so,So#BF5301020051,,hauts_bassins,houet,bobo_dioulasso
localite_list,sorosarasso,Sorosarasso#BF5301020038,,hauts_bassins,houet,bobo_dioulasso
localite_list,station_agricole_du_farakoba,Station Agricole du Farakoba#BF5301020010,,hauts_bassins,houet,bobo_dioulasso
localite_list,suo,Suo#BF5301020048,,hauts_bassins,houet,bobo_dioulasso
localite_list,tole,Tole#BF5301020003,,hauts_bassins,houet,bobo_dioulasso
localite_list,torosso,Torosso#BF5301020021,,hauts_bassins,houet,bobo_dioulasso
localite_list,toukoro,Toukoro#BF5301020036,,hauts_bassins,houet,bobo_dioulasso
localite_list,tounouma,Tounouma#BF5301020035,,hauts_bassins,houet,bobo_dioulasso
localite_list,wolankoto,Wolankoto#BF5301020054,,hauts_bassins,houet,bobo_dioulasso
localite_list,yegueresso,Yegueresso#BF5301020023,,hauts_bassins,houet,bobo_dioulasso
localite_list,yengue,Yengue#BF5301020042,,hauts_bassins,houet,bobo_dioulasso
localite_list,zonesso,Zonesso#BF5301020029,,hauts_bassins,houet,bobo_dioulasso
localite_list,dande,Dande#BF5301030003,,hauts_bassins,houet,dande
localite_list,karna,Karna#BF5301030001,,hauts_bassins,houet,dande
localite_list,koreba,Koreba#BF5301030004,,hauts_bassins,houet,dande
localite_list,lanferakora,Lanferakora#BF5301030002,,hauts_bassins,houet,dande
localite_list,banmbe,Banmbe#BF5301040002,,hauts_bassins,houet,faramana
localite_list,bena,Bena#BF5301040007,,hauts_bassins,houet,faramana
localite_list,faramana,Faramana#BF5301040005,,hauts_bassins,houet,faramana
localite_list,kouakourouma,Kouakourouma#BF5301040003,,hauts_bassins,houet,faramana
localite_list,koubi,Koubi#BF5301040006,,hauts_bassins,houet,faramana
localite_list,kouni,Kouni#BF5301040008,,hauts_bassins,houet,faramana
localite_list,ti,Ti#BF5301040004,,hauts_bassins,houet,faramana
localite_list,tiankoro,Tiankoro#BF5301040001,,hauts_bassins,houet,faramana
localite_list,bougoura,Bougoura#BF5301050012,,hauts_bassins,houet,fo
localite_list,dangoumani,Dangoumani#BF5301050003,,hauts_bassins,houet,fo
localite_list,dantoloma,Dantoloma#BF5301050008,,hauts_bassins,houet,fo
localite_list,donona,Donona#BF5301050013,,hauts_bassins,houet,fo
localite_list,fo,Fo#BF5301050005,,hauts_bassins,houet,fo
localite_list,kibe,Kibe#BF5301050004,,hauts_bassins,houet,fo
localite_list,kiebani,Kiebani#BF5301050010,,hauts_bassins,houet,fo
localite_list,kili,Kili#BF5301050011,,hauts_bassins,houet,fo
localite_list,kogoue,Kogoue#BF5301050009,,hauts_bassins,houet,fo
localite_list,koukourouba,Koukourouba#BF5301050002,,hauts_bassins,houet,fo
localite_list,sienhoro,Sienhoro#BF5301050001,,hauts_bassins,houet,fo
localite_list,toura,Toura#BF5301050006,,hauts_bassins,houet,fo
localite_list,yelintoba,Yelintoba#BF5301050007,,hauts_bassins,houet,fo
localite_list,bouande,Bouande#BF5301060004,,hauts_bassins,houet,karangasso_sambla
localite_list,bouende,Bouende#BF5301060005,,hauts_bassins,houet,karangasso_sambla
localite_list,diefourouma,Diefourouma#BF5301060018,,hauts_bassins,houet,karangasso_sambla
localite_list,dougbera,Dougbera#BF5301060021,,hauts_bassins,houet,karangasso_sambla
localite_list,gonion,Gonion#BF5301060001,,hauts_bassins,houet,karangasso_sambla
localite_list,karangasso_sambla,Karangasso-Sambla#BF5301060006,,hauts_bassins,houet,karangasso_sambla
localite_list,kodiala,Kodiala#BF5301060020,,hauts_bassins,houet,karangasso_sambla
localite_list,kodounou,Kodounou#BF5301060019,,hauts_bassins,houet,karangasso_sambla
localite_list,kongolikan,Kongolikan#BF5301060003,,hauts_bassins,houet,karangasso_sambla
localite_list,koulo,Koulo#BF5301060016,,hauts_bassins,houet,karangasso_sambla
localite_list,koumbadougou,Koumbadougou#BF5301060008,,hauts_bassins,houet,karangasso_sambla
localite_list,kountseni,Kountseni#BF5301060011,,hauts_bassins,houet,karangasso_sambla
localite_list,makanfesso,Makanfesso#BF5301060012,,hauts_bassins,houet,karangasso_sambla
localite_list,pan,Pan#BF5301060009,,hauts_bassins,houet,karangasso_sambla
localite_list,sinhin,Sinhin#BF5301060014,,hauts_bassins,houet,karangasso_sambla
localite_list,sogoyofia,Sogoyofia#BF5301060017,,hauts_bassins,houet,karangasso_sambla
localite_list,souroukoudinga,Souroukoudinga#BF5301060007,,hauts_bassins,houet,karangasso_sambla
localite_list,souroute,Souroute#BF5301060010,,hauts_bassins,houet,karangasso_sambla
localite_list,sumi,Sumi#BF5301060013,,hauts_bassins,houet,karangasso_sambla
